Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
241.0,-5.556890975774408,84.0,-59.07061892565633,30434.0,0.710877
242.0,-21.900669973499816,86.0,-58.71413505717143,30520.0,0.71006
243.0,-62.688312079872595,122.0,-58.30838124355735,30642.0,0.708901
244.0,-35.05000884095075,148.0,-58.20256098619621,30790.0,0.707495
245.0,-67.77239370278528,145.0,-58.45635374832057,30935.0,0.7061175
246.0,17.197796755601104,118.0,-57.94356854102408,31053.0,0.7049965
247.0,-91.15686653598064,104.0,-58.352177355955654,31157.0,0.7040085
248.0,-43.86066307727243,157.0,-58.77364808756684,31314.0,0.7025170000000001
249.0,-61.344586461412675,88.0,-58.73560309451277,31402.0,0.701681
250.0,-62.04154045241211,126.0,-57.89878072208919,31528.0,0.7004840000000001
251.0,-22.050108793636483,134.0,-56.50647925004957,31662.0,0.699211
252.0,2.7956335979058196,112.0,-56.35917984321932,31774.0,0.6981470000000001
253.0,-58.0621989735847,160.0,-56.58334633176241,31934.0,0.6966270000000001
254.0,-59.31209054263951,112.0,-56.44625432877144,32046.0,0.695563
255.0,124.76363107574845,500.0,-54.94140551259668,32546.0,0.690813
256.0,-44.56997419393774,120.0,-55.22354403442701,32666.0,0.689673
257.0,-64.73655983149715,165.0,-55.48337699361474,32831.0,0.6881055
258.0,33.511431851242406,176.0,-52.85245193553186,33007.0,0.6864335
259.0,-33.982453630604155,102.0,-52.91408488370571,33109.0,0.6854645
260.0,-1.3799121643275072,164.0,-52.168234338691455,33273.0,0.6839065
261.0,-111.04844943484207,139.0,-52.44047789899287,33412.0,0.682586
262.0,-117.68835575839965,137.0,-53.58102254262747,33549.0,0.6812845000000001
263.0,-12.723960308882909,156.0,-53.62757493348847,33705.0,0.6798025000000001
264.0,-20.389491106106277,177.0,-53.411033213721375,33882.0,0.678121
265.0,-75.42356228941989,145.0,-53.7947403167014,34027.0,0.6767435
266.0,-9.783778194950486,214.0,-53.30466982842569,34241.0,0.6747105
267.0,1.6758413865039756,163.0,-52.969611141977076,34404.0,0.673162
268.0,-80.14894899685217,148.0,-53.20409915860715,34552.0,0.671756
269.0,9.622375447382396,89.0,-52.797962968910134,34641.0,0.6709105
270.0,92.60740273999534,500.0,-51.43741457272042,35141.0,0.6661605
271.0,-55.282283963218894,103.0,-51.81815196706086,35244.0,0.665182
272.0,17.12833201464956,222.0,-46.3611666380412,35466.0,0.663073
273.0,-30.615936934106273,113.0,-46.100671612305504,35579.0,0.6619995000000001
274.0,-16.758776549964864,206.0,-45.70765296240546,35785.0,0.6600425000000001
275.0,-223.5215137780803,318.0,-47.47483234469656,36103.0,0.6570215
276.0,-17.665276824108815,198.0,-47.037851340262826,36301.0,0.6551405000000001
277.0,-9.73586968410035,100.0,-46.544849822877126,36401.0,0.6541905000000001
278.0,6.617183985261704,166.0,-46.23845766145171,36567.0,0.6526135000000001
279.0,-8.218868130556771,106.0,-46.09822626048591,36673.0,0.6516065
280.0,-80.68855757432405,106.0,-46.19399659197439,36779.0,0.6505995
281.0,-14.67540938220327,197.0,-45.192224849856395,36976.0,0.648728
