Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
355.0,132.7378535277708,500.0,42.24844138481315,64216.0,0.3899480000000001
356.0,129.56479784114768,500.0,43.556259660880066,64716.0,0.38519800000000004
357.0,171.35975646379296,500.0,45.561045454954055,65216.0,0.3804480000000001
358.0,41.930641759121315,500.0,45.24667138212684,65716.0,0.3756980000000001
359.0,166.09805427189008,500.0,47.16287581979464,66216.0,0.37094800000000006
360.0,40.87110229252994,108.0,47.865667598924695,66324.0,0.3699220000000001
361.0,20.185699136258705,363.0,48.21942870596434,66687.0,0.3664735000000001
362.0,50.48833770616852,108.0,48.82826186873152,66795.0,0.36544750000000004
363.0,130.74682017896833,500.0,50.32990446776639,67295.0,0.3606975000000001
364.0,91.30485266896757,500.0,51.15017529319922,67795.0,0.3559475000000001
365.0,53.63632150521752,141.0,52.39844698976045,67936.0,0.35460800000000003
366.0,93.22280724580804,500.0,53.532287920840396,68436.0,0.3498580000000001
367.0,149.25042343096058,500.0,55.36930803868213,68936.0,0.3451080000000001
368.0,88.29709517871692,500.0,56.476681715938675,69436.0,0.34035800000000005
369.0,41.9093138440944,500.0,57.08954200808077,69936.0,0.33560800000000013
370.0,41.32687256672497,160.0,57.30513954706816,70096.0,0.33408800000000005
371.0,150.10713458945216,500.0,57.99309651485585,70596.0,0.32933800000000013
372.0,139.84333306047685,500.0,58.929619582547964,71096.0,0.3245880000000001
