Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
161.0,-90.4898196612701,121.0,-115.2248332943372,18996.0,0.819538
162.0,-77.92891510103173,93.0,-113.97769791497902,19089.0,0.8186545000000001
163.0,-30.37469916352491,135.0,-112.36839539882645,19224.0,0.817372
164.0,-77.83347092380262,106.0,-111.61733652874784,19330.0,0.816365
165.0,-24.582989273276098,163.0,-109.44843663557884,19493.0,0.8148165
166.0,-154.03968790836973,82.0,-108.21150936916396,19575.0,0.8140375
167.0,-72.93016728478605,97.0,-105.77425858773111,19672.0,0.8131160000000001
168.0,-92.81855416239858,103.0,-107.31311405292413,19775.0,0.8121375
169.0,-59.42086917503656,229.0,-105.11486944664267,20004.0,0.8099620000000001
170.0,-19.84072318653459,102.0,-103.23717704524304,20106.0,0.8089930000000001
171.0,-20.787693526290923,176.0,-102.29807394203512,20282.0,0.807321
172.0,-100.37628549030342,103.0,-100.2035543854811,20385.0,0.8063425
173.0,-119.48894180869513,77.0,-99.41917903348401,20462.0,0.8056110000000001
174.0,-85.00750352634859,128.0,-98.24723809644513,20590.0,0.804395
175.0,-88.1450724254534,100.0,-98.37625754685,20690.0,0.803445
176.0,-60.51295770811788,145.0,-97.68394171551688,20835.0,0.8020675
177.0,-48.97869288842719,102.0,-97.1796617406993,20937.0,0.8010985
178.0,-82.47295874710957,71.0,-97.23562885795842,21008.0,0.800424
179.0,-36.25107548772161,113.0,-96.82108630791303,21121.0,0.7993505000000001
180.0,-51.13997508892937,136.0,-94.18078405102825,21257.0,0.7980585
181.0,-99.57715376732345,120.0,-93.24114413505602,21377.0,0.7969185000000001
182.0,-13.81943419258397,119.0,-91.71173937766461,21496.0,0.795788
183.0,-73.82395420384144,98.0,-91.67902049929653,21594.0,0.794857
184.0,-65.24078622454132,98.0,-91.68371333231346,21692.0,0.793926
185.0,-71.47593565786721,119.0,-90.3824334380365,21811.0,0.7927955
186.0,-149.0841734714249,146.0,-89.64504908389597,21957.0,0.7914085
187.0,-54.25683266214372,112.0,-88.78169405690129,22069.0,0.7903445
188.0,-157.24379238927068,103.0,-88.2363183707535,22172.0,0.789366
189.0,-65.44822968838089,119.0,-88.51767558746336,22291.0,0.7882355000000001
190.0,-76.46061161741831,120.0,-88.6944775723884,22411.0,0.7870955000000001
191.0,-33.91520459430929,153.0,-87.2437012517013,22564.0,0.7856420000000001
192.0,-51.1949037871664,133.0,-86.64813291588266,22697.0,0.7843785000000001
